Date,Fioul,Charbon,Gaz,NuclÈaire,Solaire,Eolien,Hydraulique,Production,Consommation
2013-07-28,336.625,662.6875,565.0208333333334,38487.375,658.9166666666666,1182.3125,6848.395833333333,48741.333333333336,38789.604166666664
2013-07-29,336.7291666666667,1619.2291666666667,796.8125,39662.916666666664,731.6875,1884.5208333333333,8702.0625,53733.958333333336,44466.125
2013-07-30,336.6875,1320.9583333333333,675.0625,40522.229166666664,804.9791666666666,2597.8958333333335,8151.979166666667,54409.791666666664,45628.0
2013-07-31,342.3958333333333,1420.4375,598.3333333333334,40787.520833333336,928.9375,944.875,8908.604166666666,53931.104166666664,46242.4375
2013-08-01,314.3125,1804.6458333333333,607.375,41943.166666666664,993.6458333333334,1717.3333333333333,8586.208333333334,55966.68750000001,46955.916666666664
2013-08-02,313.8125,1124.8125,604.0625,42860.354166666664,902.5833333333334,1993.8958333333333,8516.708333333334,56316.22916666667,46162.458333333336
2013-08-03,313.1875,871.8333333333334,619.2916666666666,38459.833333333336,797.3125,1165.375,6738.3125,48965.145833333336,40548.375
2013-08-04,313.0625,757.0416666666666,626.1875,39003.375,920.125,390.0208333333333,6170.625,48180.4375,37850.25
2013-08-05,314.0208333333333,1783.7916666666667,620.0416666666666,41099.020833333336,828.3958333333334,1346.5833333333333,7007.25,52999.10416666667,43390.708333333336
2013-08-06,314.25,2516.875,596.9791666666666,41304.458333333336,678.0416666666666,535.6875,7284.895833333333,53231.1875,43696.479166666664
2013-08-07,313.9166666666667,2415.625,633.1458333333334,41774.354166666664,419.3958333333333,805.4583333333334,7542.729166666667,53904.625,42707.479166666664
2013-08-08,312.9791666666667,1764.1041666666667,629.8125,41541.833333333336,636.0625,815.4583333333334,7957.854166666667,53658.10416666667,42019.541666666664
2013-08-09,311.7708333333333,504.6875,659.5,41903.208333333336,806.6666666666666,1539.4791666666667,8315.395833333334,54040.708333333336,41728.458333333336
2013-08-10,312.2083333333333,26.395833333333332,655.125,39782.895833333336,893.4583333333334,1105.9375,6297.354166666667,49073.375,38203.0
2013-08-11,312.0416666666667,0.0,663.25,37801.145833333336,906.2708333333334,621.4583333333334,5495.25,45799.41666666667,35974.854166666664
2013-08-12,312.0416666666667,0.0,672.3958333333334,41557.479166666664,877.7291666666666,769.5208333333334,6924.979166666667,51114.14583333333,41102.604166666664
2013-08-13,311.125,0.0,654.3541666666666,42015.708333333336,820.9791666666666,911.4791666666666,6484.875,51198.52083333333,41839.708333333336
2013-08-14,311.75,0.0,691.875,42001.875,956.1666666666666,769.5625,6792.979166666667,51524.20833333333,41823.770833333336
2013-08-15,311.6458333333333,0.0,648.5625,40336.854166666664,948.0416666666666,339.9583333333333,5089.875,47674.9375,38050.8125
2013-08-16,312.0625,281.7708333333333,663.125,40261.375,834.6458333333334,474.625,5288.145833333333,48115.75000000001,40929.583333333336
2013-08-17,311.8541666666667,273.3333333333333,647.0625,37696.083333333336,836.5625,1104.4791666666667,4501.625,45371.0,39100.666666666664
2013-08-18,312.3541666666667,0.0,657.8125,37803.770833333336,748.2708333333334,1626.9791666666667,3802.8125,44952.0,37087.270833333336
2013-08-19,309.2708333333333,2169.0833333333335,700.9375,40899.145833333336,660.0416666666666,1243.1041666666667,5096.666666666667,51078.24999999999,42535.770833333336
2013-08-20,312.9375,2943.1875,688.6458333333334,41027.666666666664,968.2708333333334,952.6666666666666,5358.458333333333,52251.833333333336,43438.020833333336
2013-08-21,313.2916666666667,2982.4583333333335,702.5833333333334,40621.020833333336,959.125,814.7708333333334,6184.875,52578.12500000001,43828.083333333336
2013-08-22,313.9375,2938.6875,751.4583333333334,40536.104166666664,869.2708333333334,1247.8333333333333,6048.520833333333,52705.81250000001,44349.270833333336
2013-08-23,312.6041666666667,3124.5625,684.2916666666666,40232.229166666664,764.7083333333334,742.2291666666666,6299.458333333333,52160.083333333336,44594.604166666664
2013-08-24,312.6875,1264.8333333333333,654.3541666666666,37941.375,504.7083333333333,1781.4375,4597.625,47057.020833333336,40307.083333333336
2013-08-25,313.1458333333333,790.8541666666666,661.25,37240.791666666664,558.1875,1347.4166666666667,4379.145833333333,45290.791666666664,37385.541666666664
2013-08-26,312.6458333333333,3003.1666666666665,689.7291666666666,38769.208333333336,653.6041666666666,820.8541666666666,5555.875,49805.08333333333,44228.916666666664
2013-08-27,498.2708333333333,3706.6666666666665,1392.7291666666667,39498.270833333336,641.2083333333334,834.4583333333334,6263.708333333333,52835.31250000001,46379.25
2013-08-28,366.25,3685.1875,1665.7708333333333,39025.0,757.4375,901.7083333333334,5869.645833333333,52271.00000000001,46651.208333333336
2013-08-29,320.3541666666667,3702.8333333333335,1840.4791666666667,39642.645833333336,806.6041666666666,479.6041666666667,5545.458333333333,52337.979166666664,47035.479166666664
2013-08-30,314.7083333333333,3621.375,1502.7708333333333,40477.145833333336,827.3541666666666,566.625,4585.645833333333,51895.625,46702.541666666664
2013-08-31,312.25,1838.3125,562.3958333333334,40002.770833333336,739.8125,923.125,3937.3958333333335,48316.06250000001,41314.229166666664
2013-09-01,325.9375,1229.9375,565.4166666666666,38707.0625,875.2083333333334,1352.7916666666667,3651.2083333333335,46707.5625,38289.895833333336
2013-09-02,325.5,2674.1666666666665,774.7291666666666,41332.9375,925.2291666666666,954.9166666666666,5171.666666666667,52159.14583333333,45940.333333333336
2013-09-03,408.5208333333333,3392.75,1311.125,42030.083333333336,939.5208333333334,479.8125,6318.4375,54880.25000000001,48034.583333333336
2013-09-04,343.2708333333333,3615.3541666666665,1729.5625,40949.4375,925.9791666666666,702.8958333333334,6227.958333333333,54494.458333333336,48810.9375
2013-09-05,407.5416666666667,3384.6875,1952.9375,40581.9375,889.25,876.4166666666666,6128.9375,54221.70833333333,48955.854166666664
2013-09-06,326.125,3278.875,1357.3125,41202.020833333336,602.5416666666666,982.2291666666666,5809.833333333333,53558.9375,47899.041666666664
2013-09-07,326.5625,2199.8541666666665,656.7916666666666,39858.625,416.8958333333333,608.7708333333334,4392.9375,48460.43750000001,41596.354166666664
2013-09-08,326.5208333333333,1074.25,659.7708333333334,40850.895833333336,506.8541666666667,613.5833333333334,4439.4375,48471.3125,38593.583333333336
2013-09-09,326.0208333333333,2281.3958333333335,1092.4583333333333,41920.4375,658.3333333333334,1974.5416666666667,5687.25,53940.4375,46216.520833333336
2013-09-10,359.1041666666667,3200.0416666666665,1066.25,40097.666666666664,637.0208333333334,1703.1875,6043.083333333333,53106.35416666667,47273.125
2013-09-11,342.1875,3139.4583333333335,1079.1458333333333,42534.125,597.0416666666666,2108.0833333333335,5920.166666666667,55720.20833333333,48348.479166666664
2013-09-12,326.5208333333333,3601.4375,1423.1041666666667,43720.604166666664,492.0833333333333,816.6666666666666,6558.229166666667,56938.64583333333,48894.708333333336
2013-09-13,325.9375,2532.9791666666665,1302.5625,43693.375,561.7291666666666,938.0833333333334,6508.395833333333,55863.0625,48332.520833333336
2013-09-14,326.3125,762.6666666666666,616.0416666666666,40938.729166666664,483.8125,1674.8333333333333,5176.145833333333,49978.54166666667,42634.6875
2013-09-15,325.875,446.9791666666667,607.0,41351.6875,505.875,2326.1458333333335,4357.625,49921.1875,39740.75
2013-09-16,478.7083333333333,2051.5833333333335,643.625,42375.541666666664,448.1041666666667,3102.4791666666665,5844.979166666667,54945.02083333332,47612.479166666664
2013-09-17,356.3958333333333,3036.8125,703.6875,43007.729166666664,485.8333333333333,3592.4166666666665,6324.895833333333,57507.770833333336,50007.520833333336
2013-09-18,327.8958333333333,3023.3958333333335,1424.25,42103.083333333336,486.0833333333333,3771.1458333333335,6724.166666666667,57860.020833333336,49845.354166666664
2013-09-19,332.8333333333333,3199.4791666666665,1354.3333333333333,42094.583333333336,563.2916666666666,1943.1875,6756.125,56243.833333333336,49664.604166666664
2013-09-20,325.6875,2889.4375,1366.3125,43089.166666666664,619.75,1156.7708333333333,7133.5,56580.625,48405.375
2013-09-21,324.625,1842.4791666666667,680.5625,39295.625,756.9375,455.2708333333333,5929.375,49284.875,42483.729166666664
2013-09-22,323.9375,969.0416666666666,673.3333333333334,39073.770833333336,769.8333333333334,447.8541666666667,5028.229166666667,47286.0,39486.9375
2013-09-23,324.0416666666667,1716.125,915.25,41350.229166666664,843.5833333333334,950.7916666666666,5917.229166666667,52017.24999999999,46963.729166666664
2013-09-24,328.1458333333333,2689.6041666666665,2050.1041666666665,42773.458333333336,805.4583333333334,670.7916666666666,6211.083333333333,55528.645833333336,48344.3125
2013-09-25,336.875,2982.3125,1900.875,42151.020833333336,631.8125,175.9375,6413.041666666667,54591.875,48592.875
2013-09-26,474.5,2737.2916666666665,2511.7708333333335,40636.083333333336,561.0,440.3125,5935.75,53296.708333333336,48652.5625
2013-09-27,324.2708333333333,2637.125,1794.0208333333333,40531.9375,599.6666666666666,1116.1666666666667,5961.354166666667,52964.54166666666,47976.604166666664
2013-09-28,325.8125,1526.9166666666667,601.5,39253.208333333336,363.75,1886.875,4564.854166666667,48522.916666666664,42235.479166666664
2013-09-29,326.0833333333333,167.45833333333334,613.5625,39372.458333333336,366.3541666666667,955.3958333333334,4249.479166666667,46050.791666666664,39477.541666666664
2013-09-30,326.3541666666667,2700.2291666666665,939.1458333333334,42021.6875,472.5625,632.6875,5619.4375,52712.104166666664,47045.333333333336
2013-10-01,395.1875,3333.7916666666665,1803.6458333333333,41942.041666666664,495.875,686.5416666666666,5892.291666666667,54549.37499999999,48776.166666666664
2013-10-02,397.0625,2954.9375,1323.75,42499.520833333336,599.1041666666666,1242.9791666666667,5601.791666666667,54619.14583333333,49069.229166666664
2013-10-03,653.3541666666666,2550.9166666666665,1241.4375,40887.9375,370.3541666666667,2970.0208333333335,5734.895833333333,54408.91666666667,49230.375
2013-10-04,415.6458333333333,2873.2083333333335,1330.7083333333333,40367.041666666664,232.29166666666666,1939.4375,6161.354166666667,53319.68749999999,48478.625
2013-10-05,396.25,1780.75,627.625,38719.75,483.6458333333333,905.2708333333334,5838.8125,48752.10416666667,42541.145833333336
2013-10-06,396.0833333333333,1134.6666666666667,631.7083333333334,39394.145833333336,484.2708333333333,706.5,5101.104166666667,47848.47916666667,39889.708333333336
2013-10-07,396.2916666666667,2893.25,2577.5625,40926.520833333336,579.2708333333334,440.6666666666667,5944.4375,53758.0,47596.916666666664
2013-10-08,738.1875,3833.7916666666665,2452.0625,41057.708333333336,464.125,341.9166666666667,6570.8125,55458.604166666664,49278.729166666664
2013-10-09,429.0,3680.1666666666665,2126.1666666666665,40474.291666666664,425.4375,1113.8125,6264.833333333333,54513.708333333336,49731.75
2013-10-10,477.8125,3639.6666666666665,2825.8541666666665,40873.354166666664,397.8333333333333,3039.5833333333335,6026.020833333333,57280.12500000001,51578.5625
2013-10-11,403.6666666666667,3556.1875,2232.6875,42159.645833333336,476.4791666666667,1305.7916666666667,5986.916666666667,56121.37499999999,53192.3125
2013-10-12,395.3541666666667,3584.625,746.8125,40828.6875,393.9375,730.5625,5605.416666666667,52285.39583333333,49127.708333333336
2013-10-13,395.1666666666667,1654.1041666666667,636.8333333333334,40640.583333333336,511.7083333333333,1998.5833333333333,5121.291666666667,50958.270833333336,47048.375
2013-10-14,427.2708333333333,3150.625,2459.375,42106.104166666664,386.4791666666667,1916.3125,6387.166666666667,56833.33333333333,53765.854166666664
2013-10-15,400.3125,3261.9791666666665,2415.9166666666665,42171.145833333336,191.5,1415.9375,7199.208333333333,57056.00000000001,54603.75
2013-10-16,397.1041666666667,3352.2083333333335,2176.9375,41681.6875,375.7083333333333,2012.5833333333333,7763.75,57759.97916666667,54723.020833333336
2013-10-17,392.0208333333333,3695.4375,1786.3958333333333,41603.291666666664,552.1666666666666,2138.6666666666665,7295.729166666667,57463.70833333332,53200.229166666664
2013-10-18,394.0,3558.3958333333335,1369.3333333333333,43080.6875,511.5833333333333,1405.1666666666667,7343.770833333333,57662.9375,52443.8125
2013-10-19,394.75,768.1875,662.4583333333334,40660.041666666664,344.4583333333333,2638.9375,6752.4375,52221.270833333336,46162.333333333336
2013-10-20,395.9166666666667,680.9583333333334,777.1666666666666,39054.229166666664,341.5625,2937.3541666666665,5602.458333333333,49789.64583333333,42450.145833333336
2013-10-21,393.6458333333333,2511.6041666666665,1384.9375,41400.354166666664,395.4583333333333,2565.1875,7030.0625,55681.25,49596.375
2013-10-22,428.0625,2777.2708333333335,574.2916666666666,42321.291666666664,289.7708333333333,4163.5625,6723.708333333333,57277.958333333336,50564.666666666664
2013-10-23,390.8333333333333,2726.3125,586.8958333333334,42425.416666666664,403.2916666666667,3540.6458333333335,6596.041666666667,56669.43749999999,50384.270833333336
2013-10-24,397.5,2981.8333333333335,1321.5416666666667,42968.229166666664,454.4375,1607.9166666666667,7050.0,56781.45833333333,50856.6875
2013-10-25,393.5833333333333,1358.3125,579.5,43617.729166666664,296.3958333333333,3132.8958333333335,7912.125,57290.54166666667,50222.833333333336
2013-10-26,393.75,24.1875,574.5416666666666,42886.645833333336,436.5625,3256.9375,6005.625,53578.25,43967.270833333336
2013-10-27,393.5416666666667,2.2916666666666665,571.3541666666666,38886.0625,347.4375,5551.354166666667,5149.3125,50901.354166666664,41861.020833333336
2013-10-28,403.6041666666667,1865.2708333333333,592.9375,42710.0,371.2291666666667,5333.979166666667,6639.604166666667,57916.62499999999,49720.791666666664
2013-10-29,584.5833333333334,3030.1875,1321.9791666666667,44688.25,378.0625,2793.3958333333335,7437.75,60234.208333333336,52947.479166666664
2013-10-30,392.1458333333333,3520.375,1417.9166666666667,45352.583333333336,534.5,1299.5833333333333,8277.895833333334,60795.00000000001,55122.75
2013-10-31,391.3541666666667,3563.7291666666665,1687.7291666666667,45158.375,476.6666666666667,1738.9583333333333,8235.083333333334,61251.895833333336,56169.166666666664
2013-11-01,451.5,693.5,1808.6041666666667,43508.625,254.02083333333334,2229.6666666666665,5904.375,54850.291666666664,49879.0
2013-11-02,455.9375,100.35416666666667,1826.875,43077.916666666664,253.60416666666666,4148.4375,5670.479166666667,55533.60416666666,47760.416666666664
2013-11-03,456.1666666666667,17.479166666666668,1894.0416666666667,40355.333333333336,375.1666666666667,4821.041666666667,6041.979166666667,53961.20833333333,47061.229166666664
2013-11-04,518.7916666666666,2460.7708333333335,2192.75,44262.229166666664,148.45833333333334,4410.854166666667,8412.208333333334,62406.0625,56747.625
2013-11-05,494.1041666666667,3248.1458333333335,2561.9583333333335,46579.9375,157.125,3693.8125,9170.645833333334,65905.72916666667,60363.875
2013-11-06,512.9166666666666,2637.3541666666665,2134.4791666666665,46575.833333333336,269.6875,4848.6875,9129.354166666666,66108.3125,57441.0625
2013-11-07,553.8333333333334,3105.1041666666665,2254.7916666666665,45378.8125,334.6458333333333,3366.7916666666665,8949.9375,63943.916666666664,55651.645833333336
2013-11-08,469.5416666666667,3161.8125,2762.6041666666665,45649.145833333336,145.58333333333334,2202.7708333333335,9752.875,64144.33333333334,55847.541666666664
2013-11-09,455.8541666666667,548.0208333333334,1948.5208333333333,44166.375,366.75,3640.4583333333335,8499.479166666666,59625.458333333336,52259.4375
2013-11-10,455.3125,487.8958333333333,1946.2083333333333,42216.75,212.45833333333334,3416.3958333333335,8098.395833333333,56833.41666666667,50056.354166666664
2013-11-11,456.0625,2461.8333333333335,2176.4791666666665,44893.520833333336,395.3958333333333,1910.5208333333333,8624.666666666666,60918.47916666667,53761.458333333336
2013-11-12,478.4583333333333,3627.9583333333335,4143.166666666667,46369.6875,310.1875,1483.25,9073.1875,65485.895833333336,61277.645833333336
2013-11-13,448.625,3416.6458333333335,4159.770833333333,47311.541666666664,300.2083333333333,1776.25,8954.395833333334,66367.4375,62182.604166666664
2013-11-14,491.0625,3245.2291666666665,3862.7708333333335,48263.916666666664,298.2708333333333,2773.4583333333335,9890.479166666666,68825.1875,64966.729166666664
2013-11-15,511.1666666666667,3335.2708333333335,3859.4583333333335,49291.75,192.70833333333334,3845.3541666666665,10026.333333333334,71062.04166666667,66273.45833333333
2013-11-16,458.1041666666667,3096.4583333333335,2468.625,49974.0625,269.625,1379.4166666666667,8943.875,66590.16666666666,61449.270833333336
2013-11-17,457.8541666666667,2468.4583333333335,2222.5625,49476.645833333336,132.22916666666666,712.7291666666666,8056.770833333333,63527.25,58522.333333333336
2013-11-18,462.25,3578.0625,4697.395833333333,49794.5,102.70833333333333,422.7291666666667,9303.3125,68360.95833333333,66746.02083333333
2013-11-19,459.1875,3890.7083333333335,4591.583333333333,49823.4375,133.875,2110.5208333333335,9303.708333333334,70313.02083333334,68693.77083333333
2013-11-20,455.2291666666667,4205.791666666667,4604.5625,50637.833333333336,248.70833333333334,3288.0208333333335,9275.0625,72715.20833333334,72515.91666666667
2013-11-21,455.3125,3687.4791666666665,4909.708333333333,52191.5625,177.20833333333334,1869.1041666666667,9515.041666666666,72805.41666666667,72595.5625
2013-11-22,507.2083333333333,3711.4583333333335,4744.458333333333,52572.354166666664,163.375,2783.4791666666665,10170.0625,74652.39583333333,74093.0625
2013-11-23,454.0833333333333,3408.3125,3181.2708333333335,50580.8125,143.8125,2774.4791666666665,8955.0,69497.77083333333,67255.64583333333
2013-11-24,454.5625,3000.6875,2366.375,49751.958333333336,171.10416666666666,2648.0208333333335,8119.520833333333,66512.22916666667,62734.666666666664
2013-11-25,466.1041666666667,3941.7083333333335,4622.4375,49672.270833333336,327.8958333333333,2008.5,9027.8125,70066.72916666667,69716.97916666667
2013-11-26,615.1458333333334,4067.6458333333335,5370.854166666667,49664.25,337.8333333333333,1627.5,8995.6875,70678.91666666667,71832.125
2013-11-27,511.875,3948.5,5167.9375,51231.020833333336,362.8125,774.3125,8909.083333333334,70905.54166666667,73238.35416666667
2013-11-28,491.6458333333333,3653.4166666666665,5734.583333333333,53135.833333333336,354.25,458.1041666666667,10075.416666666666,73903.25,76340.1875
2013-11-29,497.7291666666667,3350.8958333333335,5324.104166666667,53119.583333333336,251.25,1652.7916666666667,9525.6875,73722.04166666666,73867.14583333333
2013-11-30,448.5416666666667,3777.0416666666665,3431.8541666666665,52277.833333333336,196.29166666666666,2142.3958333333335,7826.395833333333,70100.35416666667,66114.625
2013-12-01,445.7291666666667,3388.0,2809.3333333333335,53285.75,353.4583333333333,1770.0625,6311.479166666667,68363.8125,63688.104166666664
2013-12-02,547.4791666666666,3835.0,4269.8125,53462.020833333336,249.89583333333334,2620.7916666666665,8531.458333333334,73516.45833333333,71670.0
2013-12-03,664.2916666666666,3534.9791666666665,5920.645833333333,53830.145833333336,388.2291666666667,306.1041666666667,8968.979166666666,73613.375,74347.95833333333
2013-12-04,469.25,3672.25,5492.541666666667,54801.458333333336,326.3541666666667,802.6041666666666,9279.895833333334,74844.35416666666,75588.39583333333
2013-12-05,679.8958333333334,3607.375,5237.583333333333,53832.395833333336,245.02083333333334,2745.3333333333335,8808.520833333334,75156.125,73940.20833333333
2013-12-06,446.5625,2831.9791666666665,4942.0,53202.291666666664,285.25,2474.1875,8434.4375,72616.70833333333,71927.20833333333
2013-12-07,444.2083333333333,2052.8541666666665,4652.979166666667,53138.375,359.4375,1252.7916666666667,6955.916666666667,68856.5625,66243.02083333333
2013-12-08,444.375,1906.1458333333333,3774.7291666666665,52947.75,414.125,998.2083333333334,5870.708333333333,66356.04166666667,64192.791666666664
2013-12-09,483.7708333333333,3254.3125,5226.666666666667,55699.6875,440.1458333333333,656.8958333333334,8342.104166666666,74103.58333333334,74481.5
2013-12-10,541.8541666666666,3253.25,5398.125,56613.75,439.1458333333333,911.5625,9021.5625,76179.25,75992.02083333333
2013-12-11,445.75,3659.7916666666665,5550.854166666667,56020.25,383.125,1967.7083333333333,8770.3125,76797.79166666666,75588.41666666667
2013-12-12,707.5,3731.75,5136.6875,55159.9375,271.0,1243.3958333333333,9609.666666666666,75859.9375,75878.58333333333
2013-12-13,452.9583333333333,3131.3125,5078.645833333333,56359.416666666664,241.14583333333334,1035.2083333333333,8712.229166666666,75010.91666666667,74744.27083333333
2013-12-14,446.6041666666667,2310.5416666666665,3795.8333333333335,56373.645833333336,286.0625,2519.0208333333335,5444.4375,71176.14583333333,67025.41666666667
2013-12-15,446.75,2218.25,2743.6458333333335,56414.8125,380.0208333333333,3131.1041666666665,4676.854166666667,70011.4375,63682.520833333336
2013-12-16,606.5625,2910.7083333333335,4202.604166666667,56536.25,396.625,3807.1041666666665,6200.4375,74660.29166666667,69858.60416666667
2013-12-17,449.3541666666667,3233.1041666666665,4391.8125,56123.520833333336,306.7291666666667,2642.3125,6884.979166666667,74031.81250000001,69896.16666666667
2013-12-18,447.0208333333333,3132.3333333333335,3757.9375,56257.375,242.35416666666666,3546.5,6302.729166666667,73686.25,68160.1875
2013-12-19,446.7708333333333,2665.8958333333335,3585.875,56448.208333333336,105.58333333333333,3239.0,7532.479166666667,74023.81250000001,67595.39583333333
2013-12-20,449.7708333333333,2799.25,2971.5,56881.729166666664,253.375,2382.2708333333335,8271.770833333334,74009.66666666666,68064.47916666667
2013-12-21,450.125,961.1875,2052.4583333333335,56513.979166666664,206.72916666666666,4854.270833333333,7627.520833333333,72666.27083333333,64059.645833333336
2013-12-22,449.8958333333333,54.520833333333336,2056.3125,53383.895833333336,181.125,5281.145833333333,5696.333333333333,67103.22916666667,58893.416666666664
2013-12-23,462.1666666666667,60.145833333333336,2031.7083333333333,53992.0625,270.0625,5048.458333333333,7239.75,69104.35416666667,61625.9375
2013-12-24,456.5416666666667,0.0,2024.9791666666667,49966.770833333336,67.14583333333333,5510.541666666667,6435.875,64461.85416666667,58875.666666666664
2013-12-25,457.2291666666667,0.0,2050.2916666666665,48083.604166666664,163.16666666666666,2659.0,6216.354166666667,59629.64583333333,52383.833333333336
2013-12-26,453.2708333333333,0.0,2066.1041666666665,52405.458333333336,244.29166666666666,2354.2708333333335,8529.8125,66053.20833333334,60216.770833333336
2013-12-27,450.6458333333333,0.0,2016.8125,52464.875,271.6458333333333,5191.625,7275.125,67670.72916666667,61335.25
2013-12-28,450.9375,0.0,2024.8125,51498.270833333336,102.79166666666667,3228.1875,7437.354166666667,64742.354166666664,58245.0625
2013-12-29,450.7083333333333,0.0,2037.4791666666667,52899.3125,292.1458333333333,2262.625,7225.770833333333,65168.04166666667,58330.791666666664
2013-12-30,450.7083333333333,300.9583333333333,2156.3125,54577.3125,287.875,3508.8541666666665,9040.354166666666,70322.375,64979.645833333336
2013-12-31,452.0,10.375,2233.7708333333335,54198.229166666664,267.9583333333333,3735.75,8579.104166666666,69477.1875,63516.270833333336
2014-01-01,284.2291666666667,0.0,2169.875,49819.895833333336,199.0,5035.583333333333,6565.0625,64073.645833333336,56921.25
2014-01-02,277.75,0.0,2134.3541666666665,51261.833333333336,202.97916666666666,4564.395833333333,8549.895833333334,66991.20833333333,60583.229166666664
2014-01-03,276.625,0.0,2094.2916666666665,54443.645833333336,135.72916666666666,5487.979166666667,8294.5625,70732.83333333333,61563.791666666664
2014-01-04,277.0,0.0,2095.5208333333335,52850.75,119.60416666666667,4109.1875,8392.583333333334,67844.64583333333,58536.0625
2014-01-05,278.4791666666667,0.0,2091.3958333333335,53816.5,240.22916666666666,3515.5625,7550.3125,67492.47916666666,58208.479166666664
2014-01-06,278.4375,599.4583333333334,2079.625,54231.104166666664,233.8125,5636.645833333333,8752.520833333334,71811.60416666667,64356.125
2014-01-07,279.375,1787.5,2069.4166666666665,55294.708333333336,223.20833333333334,4441.145833333333,9129.604166666666,73224.95833333334,63894.458333333336
2014-01-08,279.3541666666667,1756.6875,2277.5625,56174.020833333336,249.20833333333334,2746.5,9275.0625,72758.39583333334,63067.020833333336
2014-01-09,272.875,1932.0625,2079.625,56465.25,190.70833333333334,4049.6875,9538.666666666666,74528.875,64171.520833333336
2014-01-10,275.375,2455.875,2356.3958333333335,58107.083333333336,320.4375,871.125,10454.5625,74840.85416666667,65663.83333333333
2014-01-11,275.7708333333333,1238.5416666666667,2119.9583333333335,56417.791666666664,148.4375,689.4375,8110.416666666667,69000.35416666667,59938.0
2014-01-12,276.0625,89.04166666666667,2113.1458333333335,56789.0625,285.4583333333333,1996.6458333333333,7257.541666666667,68806.95833333334,58975.229166666664
2014-01-13,279.2708333333333,2035.9166666666667,2362.7916666666665,58646.270833333336,141.70833333333334,2274.7083333333335,9099.854166666666,74840.52083333334,66367.3125
2014-01-14,277.9166666666667,3306.1041666666665,2993.8541666666665,59327.145833333336,269.4375,1924.1041666666667,9430.625,77529.18750000001,69254.29166666667
2014-01-15,276.4583333333333,3204.8541666666665,2617.1458333333335,59449.9375,192.79166666666666,3447.4583333333335,10154.583333333334,79343.22916666666,71050.35416666667
2014-01-16,273.625,2422.6041666666665,2161.8541666666665,59552.770833333336,151.95833333333334,4317.145833333333,9902.770833333334,78782.72916666667,68921.16666666667
2014-01-17,277.5,1665.7708333333333,2115.875,59824.541666666664,392.6041666666667,3777.3958333333335,10304.104166666666,78357.79166666667,67405.72916666667
2014-01-18,276.6458333333333,834.25,2127.4375,58463.354166666664,177.47916666666666,3271.4375,8534.0625,73684.66666666666,61864.8125
2014-01-19,276.2916666666667,1216.375,2197.9791666666665,55804.875,159.04166666666666,941.2083333333334,7780.541666666667,68376.3125,58947.416666666664
2014-01-20,275.0208333333333,2779.5416666666665,3569.7083333333335,59011.875,209.75,1197.0208333333333,9697.770833333334,76740.68749999999,69201.14583333333
2014-01-21,563.8125,1725.8958333333333,3722.2291666666665,60303.1875,344.5208333333333,1376.7291666666667,10342.4375,78378.8125,72297.45833333333
2014-01-22,273.8125,1408.5416666666667,4048.8541666666665,59817.416666666664,245.16666666666666,1206.75,10638.5625,77639.10416666667,72996.125
2014-01-23,272.25,1184.6041666666667,3339.5625,59722.375,251.8125,2422.6041666666665,10812.645833333334,78005.85416666666,72047.64583333333
2014-01-24,275.6041666666667,1148.0833333333333,3332.6875,59822.416666666664,191.97916666666666,1695.8541666666667,10757.3125,77223.9375,70825.04166666667
2014-01-25,275.8333333333333,47.479166666666664,2183.9375,58730.104166666664,265.8958333333333,2655.5416666666665,8863.0,73021.79166666666,64357.395833333336
2014-01-26,276.25,0.0,2107.2916666666665,56608.458333333336,229.85416666666666,4529.479166666667,7808.020833333333,71559.35416666666,60539.5625
2014-01-27,276.2708333333333,883.2708333333334,2540.375,59007.875,325.9166666666667,4498.354166666667,10503.270833333334,78035.33333333333,69991.14583333333
2014-01-28,280.8958333333333,1720.75,2841.75,59720.479166666664,280.25,3510.5625,10689.979166666666,79044.66666666667,73213.125
2014-01-29,279.375,1615.1875,3648.2083333333335,59413.895833333336,203.16666666666666,2140.6041666666665,10940.6875,78241.125,73412.33333333333
2014-01-30,292.3958333333333,1569.2291666666667,3794.7083333333335,59161.25,192.625,673.5208333333334,10427.583333333334,76111.3125,72257.45833333333
2014-01-31,276.5625,1376.4791666666667,3183.5,59486.729166666664,332.2916666666667,2282.2083333333335,10529.770833333334,77467.54166666666,72792.14583333333
2014-02-01,307.6875,18.645833333333332,2215.9583333333335,56841.645833333336,175.6875,4424.083333333333,8906.6875,72890.39583333334,65666.72916666667
2014-02-02,308.1458333333333,0.0,2131.3125,55668.541666666664,363.875,2237.3333333333335,8723.6875,69432.89583333334,62822.645833333336
2014-02-03,309.7291666666667,1242.125,2903.6875,56476.583333333336,408.8333333333333,2855.1041666666665,10542.979166666666,74739.04166666667,70252.77083333333
2014-02-04,309.9791666666667,1516.3125,2797.9791666666665,56868.916666666664,449.4583333333333,3975.1041666666665,10367.083333333334,76284.83333333333,70363.08333333333
2014-02-05,306.1458333333333,1664.1458333333333,3212.3333333333335,55481.1875,220.79166666666666,6190.229166666667,10569.541666666666,77644.375,71548.27083333333
2014-02-06,313.125,1357.625,3139.625,55384.604166666664,404.0,5439.0625,9737.958333333334,75775.99999999999,70533.3125
2014-02-07,311.6041666666667,1283.1875,2477.6458333333335,55375.875,364.2083333333333,5527.041666666667,10538.145833333334,75877.70833333333,67156.4375
